label, Area,BoundingBox1,BoundingBox2,BoundingBox3,BoundingBox4,Centroid1,Centroid2,ConvexArea,Eccentricity,EquivDiameter,EulerNumber,Extent,FilledArea,MajorAxisLength,MaxIntensity,MeanIntensity,MinIntensity,MinorAxisLength,Orientation,Perimeter,PerimeterOld,Solidity,WeightedCentroid1,WeightedCentroid2
9,947,0.5,0.5,39,63,24.39,25.779,1629,0.83869,34.724,0,0.38543,1224,69.191,1,1,1,37.682,-71.697,180.22,189.88,0.58134,24.39,25.779
9,919,0.5,0.5,42,61,23.645,25.935,1716,0.8379,34.207,0,0.3587,1280,70.197,1,1,1,38.316,-63.191,190.51,201.1,0.53555,23.645,25.935
9,843,0.5,0.5,34,52,20.626,22.605,1306,0.76097,32.762,0,0.47681,1099,56.328,1,1,1,36.545,-65.829,156.05,164.33,0.64548,20.626,22.605
9,886,0.5,0.5,35,59,21.599,24.637,1407,0.85711,33.587,0,0.42906,1079,64.073,1,1,1,33.006,-65.888,169.96,179.3,0.62971,21.599,24.637
9,604,0.5,0.5,32,46,17.987,18.935,1042,0.67227,27.732,0,0.41033,780,45.459,1,1,1,33.653,-64.786,141.13,149.15,0.57965,17.987,18.935
9,601,0.5,0.5,32,49,15.995,22.679,901,0.8509,27.663,-2,0.38329,606,47.784,1,1,1,25.102,77.859,172.79,183.68,0.66704,15.995,22.679
9,572,0.5,0.5,33,48,17.121,22.85,967,0.77848,26.987,1,0.36111,572,47.135,1,1,1,29.585,72.051,199.43,212.11,0.59152,17.121,22.85
9,531,0.5,0.5,27,51,14.787,21.878,828,0.88948,26.002,-1,0.38562,595,51.249,1,1,1,23.42,76.047,145.38,154.61,0.6413,14.787,21.878
9,867,0.5,0.5,41,63,25.627,27.878,1756,0.79103,33.225,0,0.33566,1435,69.531,1,1,1,42.538,-62.762,179.64,190.37,0.49374,25.627,27.878
9,815,0.5,0.5,34,62,20.696,26.053,1471,0.82989,32.213,-1,0.38662,1120,64.04,1,1,1,35.729,-83.871,171.09,180.71,0.55404,20.696,26.053
9,671,0.5,0.5,35,52,20.648,23,1223,0.66958,29.229,0,0.36868,973,49.992,1,1,1,37.131,87.654,150.42,158.47,0.54865,20.648,23
9,495,0.5,0.5,24,45,13.315,19.859,747,0.87453,25.105,0,0.45833,601,47.722,1,1,1,23.144,86.501,120.55,127.5,0.66265,13.315,19.859
9,921,0.5,0.5,46,71,27.976,32.085,2173,0.72785,34.244,0,0.282,1771,72.877,1,1,1,49.975,-82.522,205.91,218.41,0.42384,27.976,32.085
9,881,0.5,0.5,39,54,17.796,22.812,1293,0.84729,33.492,0,0.41833,1090,60.175,1,1,1,31.96,64.296,160.55,169.92,0.68136,17.796,22.812
9,641,0.5,0.5,28,51,16.749,21.499,1026,0.82977,28.568,0,0.44888,826,53.326,1,1,1,29.762,-77.794,135.6,141.6,0.62476,16.749,21.499
9,900,0.5,0.5,45,55,21.292,24.233,1458,0.83278,33.851,0,0.36364,1206,63.579,1,1,1,35.198,57.471,172.18,182.41,0.61728,21.292,24.233
9,926,0.5,0.5,42,58,19.769,23.712,1428,0.85656,34.337,0,0.38013,1128,64.831,1,1,1,33.455,62.165,181.04,190.65,0.64846,19.769,23.712
9,644,0.5,0.5,34,53,16.781,22.385,1045,0.92594,28.635,0,0.35738,735,63.427,1,1,1,23.955,68.592,149.14,158.27,0.61627,16.781,22.385
9,838,0.5,0.5,36,53,18.765,21.187,1261,0.74875,32.665,0,0.4392,990,53.206,1,1,1,35.268,86.526,158.48,167.88,0.66455,18.765,21.187
9,801,0.5,0.5,36,58,17.268,23.861,1371,0.86676,31.935,0,0.38362,975,65.936,1,1,1,32.884,72.464,178.06,188.41,0.58425,17.268,23.861
9,643,0.5,0.5,32,48,15.361,20.53,932,0.83356,28.613,0,0.41862,780,50.189,1,1,1,27.726,71.255,136.56,144.37,0.68991,15.361,20.53
9,617,0.5,0.5,33,49,15.442,19.707,955,0.9001,28.028,0,0.38157,683,55.795,1,1,1,24.309,72.755,150.03,158.61,0.64607,15.442,19.707
9,513,0.5,0.5,28,41,13.963,17.782,783,0.80563,25.557,0,0.44686,637,44.403,1,1,1,26.305,73.241,122.49,129.64,0.65517,13.963,17.782
9,561,0.5,0.5,28,45,13.884,19.16,839,0.86225,26.726,0,0.44524,631,48.36,1,1,1,24.494,82.137,125.59,133.64,0.66865,13.884,19.16
9,456,0.5,0.5,25,41,13.555,17.693,742,0.83923,24.096,0,0.44488,572,44.585,1,1,1,24.244,-89.374,115.11,121.84,0.61456,13.555,17.693
9,355,0.5,0.5,25,38,14.98,15.515,619,0.76495,21.26,0,0.37368,433,37.679,1,1,1,24.269,-79.739,116.49,123.4,0.57351,14.98,15.515
9,379,0.5,0.5,27,38,12.926,16.185,652,0.80288,21.967,0,0.3694,508,40.274,1,1,1,24.009,65.214,121.06,128.37,0.58129,12.926,16.185
9,514,0.5,0.5,36,40,20.016,17.601,924,0.5807,25.582,0,0.35694,703,41.839,1,1,1,34.062,55.775,145.47,153.1,0.55628,20.016,17.601
9,515,0.5,0.5,30,45,15.619,19.715,872,0.83131,25.607,0,0.38148,675,48.505,1,1,1,26.959,70.726,133.32,141.78,0.5906,15.619,19.715
9,570,0.5,0.5,36,55,19.875,21.768,1213,0.76902,26.94,0,0.28788,868,55.693,1,1,1,35.6,75.867,165.58,175.1,0.46991,19.875,21.768
9,709,0.5,0.5,28,56,12.889,24.291,1012,0.90935,30.045,0,0.45217,793,57.735,1,1,1,24.019,75.047,147.52,156.02,0.70059,12.889,24.291
9,480,0.5,0.5,21,44,12.115,18.81,684,0.90651,24.722,0,0.51948,510,46.93,1,1,1,19.813,-88.339,120.18,126.91,0.70175,12.115,18.81
9,484,0.5,0.5,31,43,15.661,17.787,860,0.80835,24.824,0,0.36309,635,48.26,1,1,1,28.41,85.871,129.1,137.15,0.56279,15.661,17.787
9,525,0.5,0.5,33,38,17.613,15.084,792,0.7227,25.854,0,0.41866,592,39.92,1,1,1,27.591,61.83,139.67,148.95,0.66288,17.613,15.084
9,538,0.5,0.5,30,47,16.106,20.63,838,0.84385,26.173,0,0.38156,662,48.143,1,1,1,25.833,77.184,128.39,136.81,0.642,16.106,20.63
9,628,0.5,0.5,35,43,17.124,18.193,938,0.82021,28.277,-1,0.41728,725,47.938,1,1,1,27.424,63.716,133.55,141.88,0.66951,17.124,18.193
9,433,0.5,0.5,26,41,13.894,17.778,695,0.83171,23.48,0,0.40619,532,43.297,1,1,1,24.039,81.524,117.4,126.23,0.62302,13.894,17.778
9,392,0.5,0.5,25,49,14.821,20.673,816,0.91207,22.341,1,0.32,392,55.9,1,1,1,22.921,-71.171,180.01,190.95,0.48039,14.821,20.673
9,399,0.5,0.5,26,50,14.113,22.221,774,0.93965,22.539,1,0.30692,399,58.597,1,1,1,20.049,-65.206,167.61,175.15,0.5155,14.113,22.221
9,355,0.5,0.5,27,39,14.941,17.355,669,0.84456,21.26,1,0.33713,355,45.3,1,1,1,24.256,-63.937,156.19,165.2,0.53064,14.941,17.355
9,4,0.5,15.5,3,2,1.75,16.25,5,0.86603,2.2568,1,0.66667,4,3.6515,1,1,1,1.8257,18.435,5.053,5.4142,0.8,1.75,16.25
9,596,0.5,0.5,47,63,23.331,25.267,1651,0.80764,27.547,1,0.20128,596,69.86,1,1,1,41.195,60.2,323.29,342.33,0.36099,23.331,25.267
9,650,0.5,0.5,36,46,15.786,19.397,933,0.921,28.768,0,0.39251,688,56.929,1,1,1,22.177,63.551,141.93,149.88,0.69668,15.786,19.397
9,537,0.5,0.5,25,45,12.263,21.302,688,0.93512,26.148,0,0.47733,567,49.591,1,1,1,17.572,70.523,127.64,135.64,0.78052,12.263,21.302
9,706,0.5,0.5,33,48,17.045,20.84,1061,0.79974,29.982,0,0.44571,831,49.987,1,1,1,30.009,74.043,151.82,161.2,0.66541,17.045,20.84
9,596,0.5,0.5,28,47,13.205,21.062,812,0.91349,27.547,0,0.45289,643,52.727,1,1,1,21.453,71.947,132.32,140.47,0.73399,13.205,21.062
9,795,0.5,0.5,36,61,19.582,24.536,1439,0.83644,31.815,0,0.36202,983,63.455,1,1,1,34.777,80.41,182.81,192.99,0.55247,19.582,24.536
9,658,0.5,0.5,43,58,25.153,23.211,1551,0.81803,28.945,0,0.26383,969,66.593,1,1,1,38.303,-53.207,179.88,189.54,0.42424,25.153,23.211
9,892,0.5,0.5,42,64,20.961,25.204,1606,0.87094,33.701,0,0.33185,1145,71.147,1,1,1,34.96,63.855,209.27,221.62,0.55542,20.961,25.204
9,1079,0.5,0.5,38,68,22.338,29.239,1802,0.82172,37.065,0,0.41757,1369,68.547,1,1,1,39.065,85.261,200.95,212.99,0.59878,22.338,29.239
9,28,0.5,18.5,4,20,2.5,29.929,42,0.99593,5.9708,1,0.35,28,22.805,1,1,1,2.055,-81.895,39.258,41.071,0.66667,2.5,29.929
9,799,0.5,0.5,39,51,19.015,22.11,1138,0.85691,31.895,1,0.40171,799,54.76,1,1,1,28.227,60.038,201.49,214.31,0.70211,19.015,22.11
9,814,0.5,0.5,38,51,17.748,21.565,1084,0.88278,32.193,-1,0.42002,831,54.912,1,1,1,25.797,59.279,168.98,179.92,0.75092,17.748,21.565
9,1028,0.5,0.5,46,57,21.949,23.03,1581,0.8815,36.179,-1,0.39207,1167,68.385,1,1,1,32.29,53.346,208.35,222.55,0.65022,21.949,23.03
9,531,0.5,0.5,35,54,18.923,22.16,1075,0.84025,26.002,0,0.28095,736,58.386,1,1,1,31.657,80.249,167.05,177.78,0.49395,18.923,22.16
9,665,0.5,0.5,39,61,19.445,24.362,1391,0.90584,29.098,0,0.27953,826,74.956,1,1,1,31.752,68.756,198.89,208.89,0.47807,19.445,24.362
9,476,0.5,0.5,33,50,20.752,20.485,998,0.73797,24.618,0,0.28848,635,50.811,1,1,1,34.289,-82.301,154.4,162.23,0.47695,20.752,20.485
9,466,0.5,0.5,32,40,17.094,18.06,967,0.75616,24.358,-2,0.36406,487,48.419,1,1,1,31.684,61.421,186.39,197.82,0.4819,17.094,18.06
9,663,0.5,0.5,39,59,21.653,25.288,1322,0.84163,29.054,-1,0.28814,830,61.161,1,1,1,33.03,68.037,210.73,222.01,0.50151,21.653,25.288
9,721,0.5,0.5,39,55,23.607,21.8,1429,0.79493,30.299,1,0.33613,721,61.942,1,1,1,37.581,-53.155,239.27,251.92,0.50455,23.607,21.8
9,810,0.5,0.5,40,53,25.452,22.8,1413,0.58311,32.114,0,0.38208,1020,53.82,1,1,1,43.723,-57.264,176.44,184.47,0.57325,25.452,22.8
9,967,0.5,0.5,52,55,30.414,19.481,1971,0.70783,35.089,0,0.33811,1270,66.989,1,1,1,47.32,-26.008,216.35,228.02,0.49061,30.414,19.481
9,484,0.5,0.5,33,46,15.75,18.657,904,0.89454,24.824,0,0.31884,589,53.941,1,1,1,24.112,63.06,147.8,156.61,0.5354,15.75,18.657
9,536,0.5,0.5,33,46,16.873,19.134,928,0.82741,26.124,0,0.3531,654,50.156,1,1,1,28.167,64.238,164.55,174.65,0.57759,16.873,19.134
9,592,0.5,0.5,41,49,20.666,20.912,1048,0.89918,27.455,0,0.29467,790,61.036,1,1,1,26.708,54.979,169.67,180.41,0.56489,20.666,20.912
9,539,0.5,0.5,36,48,16.262,18.481,1067,0.8233,26.197,1,0.31192,539,52.995,1,1,1,30.081,61.293,232.57,246.11,0.50515,16.262,18.481
9,624,0.5,0.5,45,52,19.364,19.973,1260,0.87305,28.187,-2,0.26667,901,64.101,1,1,1,31.257,48.913,184.97,195.24,0.49524,19.364,19.973
9,605,0.5,0.5,47,51,23.109,18.306,1347,0.76632,27.754,-1,0.2524,607,57.429,1,1,1,36.896,44.615,291.64,310.29,0.44915,23.109,18.306
9,521,0.5,0.5,38,42,17.564,17.549,973,0.67723,25.756,0,0.32644,708,44.754,1,1,1,32.929,65.24,143.54,152.85,0.53546,17.564,17.549
9,2,0.5,50.5,1,2,1,51.5,2,0.86603,1.5958,1,1,2,2.3094,1,1,1,1.1547,90,1.96,2,1,1,51.5
9,311,0.5,1.5,20,54,10.125,25.289,726,0.93099,19.899,-7,0.28796,320,56.148,1,1,1,20.497,86.297,161.81,171.78,0.42837,10.125,25.289
9,613,0.5,0.5,28,53,14.127,24.059,960,0.9072,27.937,0,0.41307,702,58.876,1,1,1,24.769,78.078,141.69,149.2,0.63854,14.127,24.059
9,546,0.5,0.5,41,53,20.727,22.332,1072,0.9187,26.366,-2,0.25127,721,64.884,1,1,1,25.627,59.776,167.41,178.17,0.50933,20.727,22.332
9,717,0.5,0.5,42,60,18.01,22.078,1447,0.87002,30.214,0,0.28452,861,64.98,1,1,1,32.037,69.281,182.93,195.34,0.49551,18.01,22.078
9,675,0.5,0.5,32,56,19.662,22.596,1171,0.90216,29.316,0,0.37667,887,66.227,1,1,1,28.571,-66.162,151.07,157.36,0.57643,19.662,22.596
9,688,0.5,0.5,31,65,19.818,26.064,1357,0.91682,29.597,0,0.34144,932,76.321,1,1,1,30.475,-78.527,172.92,180.91,0.507,19.818,26.064
9,630,0.5,0.5,30,53,17.475,21.43,1114,0.86636,28.322,0,0.39623,811,58.832,1,1,1,29.382,-83.566,146.92,155.15,0.56553,17.475,21.43
9,758,0.5,0.5,38,64,21.451,25.067,1496,0.84468,31.066,0,0.31168,1089,68.458,1,1,1,36.644,-80.293,175.03,184.37,0.50668,21.451,25.067
9,556,0.5,0.5,25,45,12.991,19.5,757,0.84963,26.607,0,0.49422,638,44.549,1,1,1,23.495,84.393,118.25,125.15,0.73448,12.991,19.5
9,749,0.5,0.5,37,60,18.997,25.076,1229,0.92157,30.881,0,0.33739,857,64.601,1,1,1,25.079,72.575,177.99,188.27,0.60944,18.997,25.076
9,691,0.5,0.5,34,54,17.9,22.527,1179,0.80441,29.662,-1,0.37636,931,55.576,1,1,1,33.016,80.78,151.7,160.95,0.58609,17.9,22.527
9,685,0.5,0.5,34,55,17.156,24.582,1208,0.82409,29.533,0,0.36631,962,55.931,1,1,1,31.683,76.428,168.95,179.48,0.56705,17.156,24.582
9,663,0.5,0.5,32,50,16.232,23.042,1054,0.83047,29.054,0,0.41437,833,52.555,1,1,1,29.276,79.113,145.35,153.78,0.62903,16.232,23.042
9,714,0.5,0.5,38,55,22.349,23.298,1381,0.7488,30.151,0,0.34163,1074,58.272,1,1,1,38.623,-69.293,162.35,171.4,0.51702,22.349,23.298
9,691,0.5,0.5,32,63,20.812,26.718,1320,0.87624,29.662,0,0.34276,905,67.118,1,1,1,32.342,-80.249,174.14,183.64,0.52348,20.812,26.718
9,908,0.5,0.5,37,53,21.127,23.649,1456,0.74394,34.001,1,0.46303,908,55.275,1,1,1,36.938,-70.801,270.29,283.97,0.62363,21.127,23.649
9,725,0.5,0.5,40,57,17.792,21.945,1392,0.87574,30.383,0,0.31798,877,64.133,1,1,1,30.963,69.749,173.67,183.44,0.52083,17.792,21.945
9,660,0.5,0.5,36,55,21.717,22.497,1323,0.79189,28.989,0,0.33333,903,58.414,1,1,1,35.671,-79.585,173.91,183.92,0.49887,21.717,22.497
9,550,0.5,0.5,30,35,16.545,17.8,798,0.75039,26.463,0,0.52381,624,41.096,1,1,1,27.164,64.459,145.12,153.3,0.68922,16.545,17.8
9,708,0.5,0.5,36,65,17.856,27.032,1400,0.91623,30.024,1,0.30256,708,73.121,1,1,1,29.296,75.972,247.54,262.35,0.50571,17.856,27.032
9,684,0.5,0.5,34,46,18.611,24.412,1194,0.79894,29.511,0,0.43734,849,54.797,1,1,1,32.956,75.481,179.3,189.1,0.57286,18.611,24.412
9,581,0.5,0.5,31,41,19.275,21.038,909,0.83568,27.198,0,0.45712,637,48.464,1,1,1,26.617,68.636,172.65,183.58,0.63916,19.275,21.038
9,715,0.5,0.5,47,43,25.001,19.366,1273,0.68102,30.172,1,0.35379,715,51.465,1,1,1,37.686,28.009,261.98,276.15,0.56167,25.001,19.366
9,725,0.5,0.5,33,60,14.53,24.574,1276,0.92108,30.383,1,0.36616,725,69.214,1,1,1,26.95,77.592,223.07,236.55,0.56818,14.53,24.574
9,891,0.5,0.5,42,57,22.013,21.487,1467,0.77527,33.682,-1,0.37218,983,59.764,1,1,1,37.749,65.33,206.87,219.28,0.60736,22.013,21.487
9,538,0.5,0.5,46,70,24.177,30.74,1384,0.93356,26.173,1,0.16708,538,78.679,1,1,1,28.199,62.64,274.58,290.09,0.38873,24.177,30.74
9,681,0.5,0.5,43,46,23.326,23.073,1292,0.7184,29.446,-1,0.34429,1119,54.775,1,1,1,38.103,44.12,161.37,169.92,0.52709,23.326,23.073
9,1,0.5,0.5,1,1,1,1,1,0,1.1284,1,1,1,1.1547,1,1,1,1.1547,0,0,0,1,1,1
9,267,0.5,0.5,35,27,13.94,11.861,626,0.87556,18.438,0,0.28254,268,45.214,1,1,1,21.844,41.674,126.68,133.64,0.42652,13.94,11.861
9,693,0.5,0.5,27,50,14.922,21.616,973,0.84097,29.704,0,0.51333,812,50.749,1,1,1,27.459,-84.962,131.79,139.74,0.71223,14.922,21.616
9,864,0.5,0.5,32,58,17.153,25.427,1225,0.85388,33.167,0,0.46552,1009,57.132,1,1,1,29.735,88.31,149.99,158.71,0.70531,17.153,25.427
9,648,0.5,0.5,31,57,15.002,24.417,1079,0.90065,28.724,0,0.36672,833,60.695,1,1,1,26.374,76.409,152.56,162.37,0.60056,15.002,24.417
9,637,0.5,0.5,36,52,17.942,22.628,1209,0.78702,28.479,1,0.34028,637,55.412,1,1,1,34.185,73.198,235.46,248.35,0.52688,17.942,22.628
9,615,0.5,0.5,38,51,16.878,22.107,1137,0.87171,27.983,1,0.31734,615,59.659,1,1,1,29.235,60.354,223.69,236.69,0.5409,16.878,22.107
9,741,0.5,0.5,36,59,18.544,26.744,1374,0.85253,30.716,0,0.34887,1138,63.889,1,1,1,33.393,67.059,167.13,175.68,0.5393,18.544,26.744
9,718,0.5,0.5,31,60,17.199,24.146,1233,0.83637,30.236,0,0.38602,909,58.951,1,1,1,32.315,-85.181,166.97,176.47,0.58232,17.199,24.146
9,743,0.5,0.5,36,51,19.678,20.948,1205,0.65358,30.757,0,0.40468,908,47.645,1,1,1,36.061,-84.524,163.96,174.37,0.6166,19.678,20.948
9,547,0.5,0.5,29,39,15.812,17.267,817,0.74689,26.391,0,0.48364,701,41.983,1,1,1,27.916,-59.67,119.1,125.6,0.66952,15.812,17.267
9,854,0.5,0.5,39,62,22.472,27.365,1583,0.76703,32.975,0,0.35318,1159,61.37,1,1,1,39.376,-83.226,202.54,214.02,0.53948,22.472,27.365
9,980,0.5,0.5,41,56,22.374,24.391,1520,0.59973,35.324,0,0.42683,1243,52.663,1,1,1,42.141,78.125,173.59,184.02,0.64474,22.374,24.391
9,1047,0.5,0.5,54,75,28.492,31.926,2062,0.9372,36.511,1,0.25852,1047,92.762,1,1,1,32.355,68.693,299.55,318.05,0.50776,28.492,31.926
9,920,0.5,0.5,46,57,24.563,24.548,1767,0.61316,34.225,0,0.35088,1481,59.979,1,1,1,47.381,74.28,188.23,198.99,0.52066,24.563,24.548
9,889,0.5,0.5,38,59,19.754,26.784,1400,0.80806,33.644,1,0.39652,889,57.684,1,1,1,33.981,79.361,237.48,252.94,0.635,19.754,26.784
9,1102,0.5,0.5,51,79,25.222,32.679,2412,0.82546,37.458,1,0.27352,1102,81.713,1,1,1,46.125,77.515,347.53,367.65,0.45688,25.222,32.679
9,412,0.5,0.5,25,45,14.493,19.862,737,0.86912,22.904,0,0.36622,413,47.337,1,1,1,23.413,79.267,173.43,184.27,0.55902,14.493,19.862
9,398,0.5,0.5,27,40,14.415,16.779,671,0.81607,22.511,0,0.36852,520,42.62,1,1,1,24.632,70.659,117.26,124.23,0.59314,14.415,16.779
9,561,0.5,0.5,26,42,13.141,16.715,751,0.82425,26.726,0,0.51374,611,42.857,1,1,1,24.267,88.24,122.28,129.01,0.747,13.141,16.715
9,708,0.5,0.5,42,52,22.34,22.237,1071,0.93028,30.024,0,0.32418,780,64.088,1,1,1,23.51,58.469,166.65,175.82,0.66106,22.34,22.237
9,664,0.5,0.5,37,49,18.976,21.279,868,0.94251,29.076,-1,0.36624,696,58.462,1,1,1,19.537,58.372,144.36,151.34,0.76498,18.976,21.279
9,588,0.5,0.5,28,48,15.245,19.828,892,0.84097,27.362,0,0.4375,690,48.934,1,1,1,26.477,-76.426,133.1,140.57,0.65919,15.245,19.828
9,583,0.5,0.5,32,45,14.491,20.336,887,0.89316,27.245,1,0.40486,583,51.151,1,1,1,23.005,68.338,179.29,190.41,0.65727,14.491,20.336
9,765,0.5,0.5,41,53,24.417,21.289,1474,0.7627,31.209,0,0.35205,1150,61.925,1,1,1,40.05,-50.088,164.4,173.4,0.519,24.417,21.289
9,804,0.5,0.5,42,61,25.831,24.9,1782,0.69595,31.995,0,0.31382,1311,65.394,1,1,1,46.958,-58.551,186.23,196.71,0.45118,25.831,24.9
9,739,0.5,0.5,40,47,22.903,20.342,1340,0.65227,30.674,0,0.39309,1079,53.169,1,1,1,40.301,-41.294,151.95,160.33,0.55149,22.903,20.342
9,808,0.5,0.5,42,59,26.053,22.244,1618,0.77276,32.075,0,0.32607,1191,66.099,1,1,1,41.953,-55.603,179.91,188.08,0.49938,26.053,22.244
9,1,0.5,28.5,1,1,1,29,1,0,1.1284,1,1,1,1.1547,1,1,1,1.1547,0,0,0,1,1,29
9,814,0.5,0.5,42,49,25.333,21.827,1475,0.5135,32.193,0,0.39553,1286,54.364,1,1,1,46.649,-44.9,155.06,163.4,0.55186,25.333,21.827
9,542,0.5,0.5,34,43,21.173,16.395,973,0.72901,26.27,0,0.37073,679,47.766,1,1,1,32.696,-49.527,145.48,152.91,0.55704,21.173,16.395
9,480,0.5,0.5,29,42,16.99,17.375,835,0.76692,24.722,0,0.39409,620,45.2,1,1,1,29.006,-81.842,122.05,128.91,0.57485,16.99,17.375
9,557,0.5,0.5,29,52,17.515,19.93,1038,0.87727,26.631,0,0.36936,644,55.952,1,1,1,26.856,-71.044,158.26,166.08,0.53661,17.515,19.93
9,709,0.5,0.5,35,58,20.117,23,1349,0.79113,30.045,0,0.34926,953,58.627,1,1,1,35.86,-79.139,166.44,174.81,0.52557,20.117,23
9,546,0.5,0.5,30,51,19.273,19.654,1023,0.83767,26.366,0,0.35686,660,53.821,1,1,1,29.396,-76.669,143.13,150.67,0.53372,19.273,19.654
9,578,0.5,0.5,29,49,16.339,17.374,944,0.83228,27.128,0,0.40676,673,49.942,1,1,1,27.686,-74.954,142.02,148.91,0.61229,16.339,17.374
9,537,0.5,0.5,26,45,13.549,17.95,780,0.85595,26.148,0,0.45897,616,46.54,1,1,1,24.064,-84.767,119.51,126.08,0.68846,13.549,17.95
9,905,0.5,0.5,34,53,17.901,22.632,1227,0.82128,33.945,0,0.50222,983,54.621,1,1,1,31.162,79.688,155.07,163.44,0.73757,17.901,22.632
9,1049,0.5,0.5,41,59,18.863,23.958,1484,0.8704,36.546,0,0.43365,1163,65.944,1,1,1,32.467,65.224,176.68,187.24,0.70687,18.863,23.958
9,1050,0.5,0.5,38,60,19.496,25.554,1493,0.82794,36.564,0,0.46053,1219,61.838,1,1,1,34.68,74.881,172.07,182.75,0.70328,19.496,25.554
9,1174,0.5,0.5,48,59,25.251,24.503,1730,0.75055,38.662,0,0.41455,1390,61.667,1,1,1,40.75,64.576,196.53,207.97,0.67861,25.251,24.503
9,636,0.5,0.5,33,50,18.193,20.668,1057,0.82361,28.457,0,0.38545,748,53.409,1,1,1,30.291,77.617,165.12,175.1,0.6017,18.193,20.668
9,749,0.5,0.5,29,54,15.377,22.989,1001,0.88861,30.881,-1,0.47829,822,54.146,1,1,1,24.835,84.044,142.78,152.02,0.74825,15.377,22.989
9,741,0.5,0.5,35,52,22.26,20.822,1270,0.7636,30.716,0,0.40714,976,56.893,1,1,1,36.735,-66.743,158.34,165.5,0.58346,22.26,20.822
9,511,0.5,0.5,26,39,13.501,17.532,730,0.73012,25.507,0,0.50394,609,38.401,1,1,1,26.241,-70.985,116.42,122.67,0.7,13.501,17.532
9,754,0.5,0.5,39,57,23.863,22.013,1472,0.79822,30.984,0,0.33918,1036,62.559,1,1,1,37.683,-59.593,171.19,179.4,0.51223,23.863,22.013
9,718,0.5,0.5,39,59,22.79,25.408,1435,0.86798,30.236,0,0.31204,990,67.579,1,1,1,33.559,-62.643,181.11,191.92,0.50035,22.79,25.408
9,736,0.5,0.5,36,57,21.918,23.455,1425,0.80598,30.612,0,0.35867,979,62.062,1,1,1,36.738,-78.583,174.37,184.12,0.51649,21.918,23.455
9,502,0.5,0.5,30,45,14.056,19.699,768,0.92204,25.282,0,0.37185,578,53.237,1,1,1,20.608,66.924,135.49,144.61,0.65365,14.056,19.699
9,494,0.5,0.5,30,48,14.964,21.231,694,0.95091,25.079,1,0.34306,494,54.867,1,1,1,16.979,67.371,160.31,169.24,0.71182,14.964,21.231
9,713,0.5,0.5,39,48,19.278,19.623,1206,0.79442,30.13,0,0.38088,894,55.707,1,1,1,33.834,56.458,171.17,181.82,0.59121,19.278,19.623
9,1099,0.5,0.5,56,65,31.421,25.89,2263,0.55612,37.407,-1,0.30192,1715,66.678,1,1,1,55.416,56.482,262.46,278.29,0.48564,31.421,25.89
9,677,0.5,0.5,34,53,16.425,21.728,1124,0.85323,29.36,0,0.37569,678,57.646,1,1,1,30.065,63.966,250.12,266.01,0.60231,16.425,21.728
9,684,0.5,0.5,35,53,17.178,22.721,1041,0.8853,29.511,0,0.36873,810,57.806,1,1,1,26.881,65.814,164.79,174.41,0.65706,17.178,22.721
9,494,0.5,0.5,30,47,14.506,19.561,832,0.88138,25.079,1,0.35035,494,52.143,1,1,1,24.633,71.037,198.15,210.21,0.59375,14.506,19.561
9,611,0.5,0.5,32,49,15.985,20.715,912,0.90174,27.892,-1,0.38967,701,54.175,1,1,1,23.419,66.531,166.88,177.82,0.66996,15.985,20.715
9,750,0.5,0.5,38,63,18.899,27.227,1205,0.94034,30.902,0,0.31328,897,72.09,1,1,1,24.527,66.869,170.79,180.65,0.62241,18.899,27.227
9,781,0.5,0.5,42,47,21.807,19.959,1286,0.58538,31.534,-1,0.39564,972,48.85,1,1,1,39.605,-68.039,160.9,170.27,0.60731,21.807,19.959
9,576,0.5,0.5,39,48,17.01,20.314,1130,0.7786,27.081,0,0.30769,796,52.02,1,1,1,32.643,61.107,165.51,175.34,0.50973,17.01,20.314
9,504,0.5,0.5,25,47,13.284,20.137,814,0.88362,25.332,0,0.42894,618,51.176,1,1,1,23.961,83.228,130.31,137.98,0.61916,13.284,20.137
9,628,0.5,0.5,39,51,18.674,20.666,1186,0.86599,28.277,-1,0.31574,849,60.711,1,1,1,30.359,63.419,169.89,179.72,0.52951,18.674,20.666
9,508,0.5,0.5,28,49,14.742,19.829,863,0.87603,25.432,0,0.37026,644,53.048,1,1,1,25.583,77.68,135.85,144.23,0.58864,14.742,19.829
9,628,0.5,0.5,45,54,20.47,22.175,1202,0.86713,28.277,0,0.25844,780,60.183,1,1,1,29.976,57.546,198.25,210.21,0.52246,20.47,22.175
9,651,0.5,0.5,34,55,16.278,22.355,1103,0.88015,28.79,0,0.34813,830,60.017,1,1,1,28.49,66.928,161.15,170.41,0.59021,16.278,22.355
9,586,0.5,0.5,32,54,15.925,22.208,1025,0.88768,27.315,1,0.33912,586,57.484,1,1,1,26.469,74.24,205.27,217.82,0.57171,15.925,22.208
9,862,0.5,0.5,36,53,19.084,22.023,1185,0.83085,33.129,0,0.45178,966,55.185,1,1,1,30.71,74.413,151.41,159.78,0.72743,19.084,22.023
9,935,0.5,0.5,44,51,22.044,21.86,1400,0.70957,34.503,0,0.41667,1190,54.83,1,1,1,38.635,65.587,160.71,170.27,0.66786,22.044,21.86
